Iteration,Fitness,Chromosome
0,8.79,[-27.83, -21.94, 23.27, -18.11, -8.42, 14.33, 14.95, -23.42, -30.98, -1.76, -31.27]
100,6.14,[-0.41, -11.36, 4.12, -1.02, 4.28, 18.19, -11.92, -13.13, -9.24, 0.99, 33.11]
200,6.14,[-0.41, -11.36, 4.12, -1.02, 4.28, 18.19, -11.92, -13.13, -9.24, 0.99, 33.11]
300,5.9,[-8.0, -6.26, 8.46, 8.07, 1.32, 7.51, 1.47, 13.0, -20.93, -0.11, 22.38]
400,5.9,[-8.0, -6.26, 8.46, 8.07, 1.32, 7.51, 1.47, 13.0, -20.93, -0.11, 22.38]
500,5.9,[-8.0, -6.26, 8.46, 8.07, 1.32, 7.51, 1.47, 13.0, -20.93, -0.11, 22.38]
600,5.9,[-8.0, -6.26, 8.46, 8.07, 1.32, 7.51, 1.47, 13.0, -20.93, -0.11, 22.38]
700,5.9,[-8.0, -6.26, 8.46, 8.07, 1.32, 7.51, 1.47, 13.0, -20.93, -0.11, 22.38]
800,5.51,[16.97, 8.1, 1.08, -16.87, -15.91, -8.46, -18.07, -8.38, 2.77, 6.6, 1.06]
900,5.51,[16.97, 8.1, 1.08, -16.87, -15.91, -8.46, -18.07, -8.38, 2.77, 6.6, 1.06]
1000,5.51,[16.97, 8.1, 1.08, -16.87, -15.91, -8.46, -18.07, -8.38, 2.77, 6.6, 1.06]
1100,5.51,[16.97, 8.1, 1.08, -16.87, -15.91, -8.46, -18.07, -8.38, 2.77, 6.6, 1.06]
1200,5.51,[16.97, 8.1, 1.08, -16.87, -15.91, -8.46, -18.07, -8.38, 2.77, 6.6, 1.06]
1300,5.51,[16.97, 8.1, 1.08, -16.87, -15.91, -8.46, -18.07, -8.38, 2.77, 6.6, 1.06]
1400,5.51,[16.97, 8.1, 1.08, -16.87, -15.91, -8.46, -18.07, -8.38, 2.77, 6.6, 1.06]
1500,4.49,[9.05, -3.95, -1.78, -10.41, -1.11, 10.17, 11.11, -4.56, -0.87, -3.27, 15.29]
1600,4.49,[9.05, -3.95, -1.78, -10.41, -1.11, 10.17, 11.11, -4.56, -0.87, -3.27, 15.29]
1700,4.49,[9.05, -3.95, -1.78, -10.41, -1.11, 10.17, 11.11, -4.56, -0.87, -3.27, 15.29]
1800,4.49,[9.05, -3.95, -1.78, -10.41, -1.11, 10.17, 11.11, -4.56, -0.87, -3.27, 15.29]
1900,4.49,[9.05, -3.95, -1.78, -10.41, -1.11, 10.17, 11.11, -4.56, -0.87, -3.27, 15.29]
2000,4.49,[9.05, -3.95, -1.78, -10.41, -1.11, 10.17, 11.11, -4.56, -0.87, -3.27, 15.29]
2100,4.49,[9.05, -3.95, -1.78, -10.41, -1.11, 10.17, 11.11, -4.56, -0.87, -3.27, 15.29]
2200,4.49,[9.05, -3.95, -1.78, -10.41, -1.11, 10.17, 11.11, -4.56, -0.87, -3.27, 15.29]
